Source,Target,Weight
234|21,358|234,16.6667
234|21,210|234,10.3333
234|21,363|234,13
234|21,84|234|21,132
342|234,22,13
342|234,209,13
342|234,21,17.6
342|234,210,11
342|234,368,11
342|234,209|342,18
26|83,83,13
369|234,84,10
369|234,234,13
83|342,217,13
83|342,363,14.95
83|342,365,11.3333
83|342,234|83,15.88
83|342,20,11.8333
83|342,205,11
83|342,366,10.2
83|342,209,11.75
83|342,207,11.5
83|342,21,16.8
83|342,342,12.6316
83|342,210,12.25
83|342,234,23.75
83|342,219,12
83|342,20|83,13.5
83|342,210|83,10.8
83|342,340|83,10
83|342,342|83,15
83|342,84|83,13.3636
83|342,365|83,12.1429
83|342,217|83,10
83|342,22|83,10
83|342,207|83,13
83|342,366|83,11.3333
83|342,21|83,14
83|342,209|83,11.5
83|342,205|83,10.5
83|342,363|83,10
222|214,217,11
222|214,211,15
222|214,342,14
222|214,221,10
272,84,10.5
272,83,12.6667
272,234,11.5556
190|84,84,15.8824
190|84,234,10
145,83,16.6129
145,215,10
363|210|365,210|363,11
278|369,363,16.5
278|369,223,14
211|234,217,11.1429
211|234,342,11
110,339,10
110,202,11.5
110,16,16
110,219,10
194,83,13.8333
194,341,13
266|84,84,12
162|83,83,12.4737
104,16,11
211|84,217,12.5385
211|84,23,12.3333
211|84,342,10.6667
211|84,84|211,10
197|342,218,12.5
197|342,209,10
197|342,207,11.5
197|342,219,11
197|342,199,11.5
197|342,208|197,13
224|84,84,17.9565
224|84,84|224,18.6667
215|153,340,11.8
215|153,217,16
215|153,212,11
215|153,23,11
215|153,209,13
215|153,211,12.5
215|153,342,10
340|153,217,10.5
340|153,212,12.8
340|153,220,12
340|153,23,10
340|153,342,11
340|153,368,11
340|153,217|340,10
340|153,23|340,13
187,340,13.2222
187,83,12.6364
187,153,13
187,341,11
187,196,10
187,215,16.25
187,163,11
187,181,15
187,162,11
187,160,10.5
187,182,13
164|153,162,10
163|153,181,11
207|234,208,30.3333
207|234,19,10
365|234,363,14
365|234,366,10
365|234,21,14.25
365|234,342,17.5
365|234,210,18
365|234,234|365,11
220|218,366,11
220|218,23,13
180|84,84,13.8
22|341,217,11
22|341,366,12
22|341,220,13.5
22|341,23,13
22|341,211,10
22|341,21,13
22|341,342,23
22|341,210,18
22|341,368,12
210|218,22,12
210|218,363,19
210|218,21,15.5
210|218,342,14.6667
210|218,342|210,12
120,339,12
120,202,10
120,16,10
369|363,84,15
369|363,363,16.25
369|363,365,11
369|363,365|369,13
369|363,363|369,13
20|234,209,12.3333
20|234,21,25.5
143|234,234,10
221|205,217,15
221|205,222,13
221|205,214,19.75
363|367,205,14.5
363|367,339,10
363|367,204,10
363|367,203,10
363|367,205|363,18
168,83,14.1579
164|84,84,13.3
242,84,10.5
242,234,10.5
183,340,16.9524
183,83,14.75
183,191,12.6667
183,190,15.5556
183,234,11
183,155,11
183,156,21.4286
183,192,10
175,340,16
175,83,11.6667
175,211,10
175,341,13.5714
175,196,10.5
175,215,13.5
175,159,11
83|20,217,10
83|20,363,15.15
83|20,365,10
83|20,234|83,16.1304
83|20,20,14.3636
83|20,205,15
83|20,339,10
83|20,204,10
83|20,366,11
83|20,209,11.3333
83|20,203,10
83|20,207,10
83|20,21,15.56
83|20,342,12.25
83|20,210,11.4
83|20,234,20
83|20,20|83,11.8571
83|20,339|83,10
83|20,210|83,11
83|20,340|83,10
83|20,84|83,14.25
83|20,365|83,13
83|20,23|83,10
83|20,366|83,10
83|20,21|83,12
83|20,363|83,12.5
352,83,12
363|26,365,12
363|26,205,12
224|223,369|224,11
365|223,342,10.6667
365|223,210,10
365|223,342|365,11
99,339,11
99,16,10
99,208,14
99,207,12
99,219,11.5
99,198,10
340|339,212,13.5
340|339,220,10
340|339,23,11.8
205|208,22,12
205|208,217,11
205|208,365,23
205|208,20,25
205|208,339,57
205|208,204,73
205|208,366,13
205|208,220,11
205|208,208,42
205|208,209,12
205|208,203,72
205|208,207,20
205|208,21,30
205|208,342,28
205|208,210,17
205|208,363|205|208,118
363|205|208,342,17
216|363,22,11
216|363,217,13.5714
216|363,23,13
216|363,222,10
216|363,211,23.5556
216|363,342,10.3333
216|363,341,11.5
216|363,215,11.8
199|363,218,11
199|363,200,11
47,340,13.625
47,84,11
47,83,11.9333
47,363,11
47,234,11.8333
47,226,12
252,340,11.4
252,84,13
252,83,34.4194
252,21,10
252,234,12.9524
223|363,84,10
223|363,363,17.25
223|363,278,16
223|363,234,10
223|363,233,11
223|363,84|223,13.5
223|363,278|223,16
223|363,363|223,18.5
288,340,14.4444
288,84,15.7692
288,83,33.0968
288,363,13.1111
288,234,20.1111
288,229,14.7037
84|363,363,17.8667
84|363,365,11.5
84|363,20,11.3333
84|363,205,12.1667
84|363,339,10
84|363,204,10
84|363,209,13
84|363,21,14.8667
84|363,342,10.5
84|363,210,12.1667
84|363,234|84,13.25
84|363,234,20.75
84|363,369|84,10
84|363,83|84,10
84|363,210|84,11
84|363,365|84,13
230,340,10.2
230,84,10
230,83,22.7419
230,234,12.6
234|363,84,26.5
234|363,363,16.8125
234|363,365,12
234|363,20,10
234|363,205,10.5
234|363,339,12
234|363,366,10
234|363,209,10
234|363,21,13.1667
234|363,210,11
234|363,84|234,18.8333
234|363,83|234,10
223|342,363,13
223|342,278,13
223|342,84|223,12.3333
223|342,234|223,10
223|342,278|223,14
32,340,14.8
32,217,11
32,83,11.75
32,341,12.8333
32,216,10
32,215,12
84|342,363,18.4545
84|342,365,13.3333
84|342,20,10
84|342,205,15.25
84|342,366,10
84|342,209,11
84|342,21,16.6111
84|342,342,11.125
84|342,210,12.6364
84|342,234|84,22.6667
84|342,234,39.4583
84|342,223|84,12
84|342,340|84,10
84|342,83|84,13.1667
84|342,365|84,10
148,340,12.1429
148,83,13.7083
148,341,12.3333
148,215,14.5
369|342,363,13.1429
369|342,234,10
369|342,278|369,10
66,217,14.4706
66,211,11
66,214,21.8519
278|342,84,10
278|342,363,14.3333
192|83,83,16.5556
190|212,340|190,10
84|212,234|84,12
84|212,234,10
221|212,217,12
221|212,222,10
221|212,341,12
221|212,214,12
214|212,217,17.6
214|212,211,13.5
214|212,341,11.3333
214|212,216,11
214|212,221,11
231,83,21.129
340|341,217,10
340|341,212,23.6667
340|341,366,10
340|341,220,14
340|341,23,20.3333
340|341,211,10
340|341,342,17
340|341,341|340,16
341|340,217,13
341|340,222,24
341|340,211,10
341|340,216,11
363|16,210|363,11
363|16,365,11
363|16,20,13.5
363|16,205,14
363|16,339,10
363|16,366,10
363|16,203,11.5
363|16,21,11
363|16,342,11
363|16,210,10
223|208,363,11
262,83,31.4839
196|20,340,12.6667
196|20,215,12
340|208,217,10.3333
340|208,212,14.0833
340|208,220,11
340|208,23,12
340|208,211,11.6
340|208,215,11
340|208,211|340,10
340|208,23|340,16
223|205,363,11
223|205,278,17
223|205,234|223,10
223|205,278|223,11
21|16,363,11
21|16,20,10
21|16,209,11.625
21|16,342,12.6875
21|16,210,11.7143
21|16,342|21,14
19|16,363,12
19|16,20,11.5
19|16,208,11.6667
19|16,203,12
137,339,13.4
137,202,11
137,16,12
137,201,17
209|16,342,16.6667
114,339,11.5
114,16,18
215|368,340,15.5714
215|368,22,10
215|368,217,11.6667
215|368,212,12
215|368,23,12.75
215|368,211,17.7333
215|368,368,10.3333
215|368,341,13
215|368,196,10
215|368,216,18.4375
215|368,222|215,10
215|368,196|215,10
211|208,340,15.5
211|208,217,18
211|208,23,16.6667
211|208,342,14.5
211|208,216,12
158|84,84,12.5385
226|83,83,13.9643
163|84,84,15
178|234,84,10
178|234,234,12
144,83,12.625
144,215,10
257,83,18.7097
216|208,340,11
216|208,217,12.5
216|208,23,11
216|208,211,13.75
216|208,215,11
279,83,15
192|84,84,12.4286
211|213,340,12
211|213,217,22.0556
211|213,220,11
211|213,23,14.9
211|213,209,11
211|213,342,11.625
211|213,368,11.4
211|213,217|211,27
211|213,368|211,15
369|83,83,18
340|156,217,12.5
340|156,212,12.75
340|156,366,10
340|156,220,12
340|156,23,14
340|156,342,10
340|156,217|340,10
381,340,10
381,83,16.56
223|83,83,28.2903
341|365,217,11
341|365,222,13
341|365,211,11
341|365,214,10.7778
341|365,216,14.5714
341|20,217,13
341|20,222,15.4
341|20,211,11.3333
341|20,214,12
341|20,216,12.75
341|20,221,11
101,339,12
214|20,217,22.5
214|20,211,14
214|20,341,14
214|20,221,17.3333
84|20,363,15.75
84|20,365,10.5
84|20,20,14.8182
84|20,205,13.3333
84|20,204,12
84|20,366,10
84|20,208,11
84|20,209,10
84|20,21,15.5263
84|20,342,10.5
84|20,210,11.7143
84|20,234|84,20.2857
84|20,234,41.2273
84|20,340|84,12
84|20,83|84,13.1905
84|20,278|84,11.5
84|20,222|84,10
84|20,20|84,11.3333
84|20,358|84,12
215|20,340,12.1667
215|20,217,10
215|20,211,13.0667
215|20,216,13.1667
196|220,340,19.6429
196|220,220,11
196|220,23,12
196|220,222,12.5
196|220,211,10
196|220,215,13.3333
196|220,220|196,12
236|83,83,13
212|84,340,14
212|84,84,16
212|84,220,14
212|84,23,13.2143
212|84,84|212,10.5
212|84,23|212,10
156|83,83,21.9333
254,83,12
203|84,363,14
203|84,205,15.3333
203|84,339,16
203|84,204,12
203|84,21,13
203|84,339|203,12
203|84,21|203,10
234|208,84,14.2667
234|208,363,11.3333
234|208,21,10
234|208,84|234,13.4286
207|211,208,32
193,340,12.7059
193,222,10
193,341,11.6667
193,196,11.2727
193,215,14.2
193,180,10.3333
278|340,212,10
278|340,363,11.5
278|340,212|278,10
278|340,340|278,11
240,83,15.7143
83|207,363,11.3333
83|207,234|83,12
83|207,21,11.5
236,340,18.5263
236,84,12.3333
236,83,16.4286
236,363,11
236,191,15.5833
236,190,21.6923
236,234,11
236,156,15
236,45,17
236,192,12
204|215,340,10
204|215,205,11
204|215,339,13
204|215,203,11
373,340,15.9167
373,83,14.2917
373,153,13
373,191,10.3333
373,215,10
373,156,10
373,157,18
200|202,16,10
146,83,12.875
143|84,84,13.625
84|365,363,14.1765
84|365,365,12.3636
84|365,20,10
84|365,205,10.5
84|365,209,10
84|365,21,14.125
84|365,342,11
84|365,210,13
84|365,234|84,19.8333
84|365,234,29.7727
84|365,83|84,14.875
84|365,342|84,10
84|365,365|84,20
278|365,363,13.6667
278|365,365,10
278|365,365|278,10
223|365,363,11.5
223|365,234|223,10
223|365,363|223,11
222|365,340,10
222|365,217,14
222|365,365,10
222|365,211,13
222|365,342,11
222|365,341,18.4444
222|365,196,10
222|365,214,11.5
222|365,216,12.3333
222|365,221,17
234|340,84,13.5
234|340,84|234,11.5
191|340,340,30.55
191|340,212,14.75
191|340,25,18.4286
191|340,190,12
191|340,215,10
191|340,156,10
191|340,213,13
191|340,192,16.1111
191|340,212|191,11.5
191|340,340|191,12
191|340,25|191,15.5
191|340,217|191,10
210|214,366,10
210|214,21,13.3333
210|214,342,13
21|214,363,11
21|214,20,10.5
21|214,209,14
212|191,340,12.5
212|191,217,11.5
212|191,220,10.25
212|191,23,12
212|191,368,10
313,340,15
313,83,12.375
313,341,12
313,215,12.3333
313,160,12
22|215,220,14
22|215,342,23.5
22|215,210,14.6667
23|83,340,16
23|83,22,12
23|83,217,12.6667
23|83,212,16
23|83,83,14.7778
23|83,220,12.3333
23|83,211,12.5
23|83,342,11
23|83,210,10
23|83,368,13.2222
40,83,70.6774
40,21,11.6667
40,234,12
214|21,217,22.6667
214|21,211,12
214|21,341,12
214|21,221,10
215|220,340,14.1667
215|220,217,10
215|220,220,11
215|220,23,10
215|220,211,16
215|220,342,13
215|220,196,12
215|220,216,15.9231
60,340,11.8
60,84,10
60,83,10
60,191,13
60,25,15
366|202,342,12
151|83,83,12.75
158|159,341,11.4286
158|159,159,10
158|159,375,12.5
158|159,341|158,14.4
158|159,340|158,10
158|159,159|158,16
158|159,375|158,13
229|84,84,13
368|84,217,12
368|84,209,10
368|84,342,13.8333
342|84,22,13.5
342|84,220,10
342|84,209,12
342|84,21,17
342|84,210,12
342|84,368,11.5
342|84,84|342,11.5
342|84,209|342,17.5
149|84,84,11
181|84,84,12.75
26|84,84,14.5
157|84,84,12.75
278|84,84,21.3333
278|84,363,12.3
278|84,233|278,13
278|84,223,13
278|84,233,16.1111
278|84,84|278,17.9286
22|84,220,14
22|84,342,19.1111
22|84,210,13.75
22|84,368,12.6667
153|84,84,16.5
222|84,217,12
222|84,84,12.75
222|84,363,10
222|84,341,14
222|84,196,10
222|84,214,10.5
222|84,216,10.6
222|84,221,17.3125
222|84,84|222,14
222|84,221|222,15
222|84,214|222,10
220|84,22,11.5714
220|84,366,11.25
220|84,23,11.6667
220|84,21,10.5
220|84,342,14.6667
220|84,210,12
220|84,366|220,12.75
220|84,84|220,13.3333
220|84,22|220,14
226|84,84,11
314,340,10
314,83,15.8333
314,215,12
211|339,340,11
211|339,217,17.8125
211|339,23,13.25
211|339,342,12
211|339,368,13
211|339,216,11
211|339,217|211,21.5
339|201,363,10.5
339|201,20,10
339|201,205,12.75
339|201,204,12
339|201,203,14.6667
339|201,207,10
339|201,363|339,12
130,20,10
130,208,12
130,219,11.6667
84|22,363,12.5556
84|22,21,11
84|22,234|84,10
84|22,234,16.15
84|22,223|84,11
249,83,12.7857
217|83,83,14.1667
217|83,23,11.8333
217|83,209,11.4286
217|83,211,12
217|83,21,11.2
217|83,342,17.0667
217|83,368,13.5
217|83,83|217,14.8333
217|83,211|217,11.5
234|22,84,16.6667
234|22,363,14.2857
234|22,210,13
234|22,84|234,16.5
213|22,340,20
83|22,363,11.75
83|22,234|83,10.6667
83|22,21,10.3333
83|22,84|83,11
366|234,22,15
366|234,363,10
366|234,365,13
366|234,220,12
366|234,21,11
366|234,342,14.75
366|234,210,19.4
366|234,234|366,11
366|234,342|366,13
363|341,365,13.5
363|341,20,11
363|341,205,18.25
363|341,339,12
363|341,204,12
363|341,203,12.5
363|341,21,14
363|341,342,10
38,83,12.4
166,83,11.6667
184,83,11.7857
45|83,83,11
368|83,217,14.375
368|83,83,12.6667
368|83,23,11
368|83,209,11
368|83,342,14.4545
224|83,83,14.3043
158|83,83,18.6667
160|83,83,12.5
160|83,159|160,10
149|83,83,22.1667
157|83,83,22.1724
211|83,340,11
211|83,217,15.9444
211|83,83,13.125
211|83,23,12.25
211|83,342,11
211|83,368,11.5
211|83,216,10
211|83,217|211,15
211|83,83|211,16
211|83,368|211,14
278|83,83,20.8621
278|83,363,10.6667
278|83,233|278,12
278|83,233,12
251,84,11.5
251,83,13
251,234,10.25
22|83,217,11
22|83,83,14.625
22|83,363,11
22|83,21,10.5
22|83,342,19.375
22|83,210,12.625
22|83,368,12.1667
22|83,83|22,14.6667
22|83,210|22,12
259,83,13.2105
143|83,83,15.5769
181|83,83,17.1481
250,84,12.8889
250,83,20.1034
250,234,13.3571
225|83,83,17.871
204|83,83,16.8
204|83,363,13.5
204|83,205,21.3333
204|83,339,15.6
204|83,203,15.8
204|83,83|204,15
159|83,83,16.1111
273,83,22.7419
273,234,10.2
169,83,12.5
169,215,10
174,83,13.3
174,222,11
174,341,11
174,215,10
174,151,17.5
261,83,14.8929
25|83,83,32.3226
195,340,14
195,83,12.5385
195,222,10
195,211,10.5
195,341,13.8
195,196,13
195,215,15
195,160,10
208|83,83,17
208|83,20,23.5714
208|83,209,12
208|83,207,17.2
208|83,21,14
208|83,83|208,15.6667
280,83,13.25
239,83,13.2222
229|83,83,20.3333
341|83,217,10
341|83,83,13
341|83,222,11.75
341|83,211,12
341|83,216,11
281|83,83,12
191|83,340,10.5
191|83,83,29.0645
163|83,83,18.4643
263,83,23.2333
365|215,340,10.5
365|215,22,10.5
365|215,212,11.6667
365|215,363,12.8125
365|215,23,11
365|215,21,11
365|215,342,10
365|215,210,12
365|215,366|365,10
365|215,363|365,13
196|21,340,16
196|21,222,11
196|21,215,14
367|222,220,14.1429
213|341,340,12
213|341,212,13
213|341,220|213,10
204|211,363,12
204|211,205,20
210|367,366,10.3333
210|367,209,11.5
210|367,21,11.8889
210|367,342,12.1
210|367,21|210,11
234|207,84,15.1
234|207,363,11.75
234|207,21,11
234|207,84|234,14
234|339,84,14.2667
234|339,363,11.5714
234|339,84|234,10.8889
220|341,22,13.375
220|341,217,12
220|341,212,11.75
220|341,365,10.5
220|341,366,17.5556
220|341,23,12.4
220|341,342,11.8182
220|341,210,10.3333
220|341,366|220,12.75
220|341,368,12
220|341,342|220,10
84|222,363,17.3333
84|222,365,12
84|222,21,10.5
84|222,234|84,13.6667
84|222,234,16.8889
84|222,83|84,10
205|215,212,10
205|215,363,15.75
205|215,365,10
205|215,339,10
205|215,204,12
205|215,203,10
22|234,23,10
22|234,21,10
22|234,342,22.375
22|234,210,14.6
341|220,217,12
341|220,23,10
341|220,222,14.4
341|220,211,12.6
341|220,214,11.6667
341|220,216,12.6
341|220,221,12
341|220,214|341,12
62,340,12.25
62,84,10
62,83,10.3333
62,363,12
62,213,10
234|220,84,12.4545
234|220,363,11
234|220,84|234,12.25
222|220,340,12.4
222|220,217,11.8571
222|220,363,10
222|220,220,10
222|220,209,11
222|220,211,13
222|220,21,12.5
222|220,342,12.5
222|220,210,11.6667
222|220,341,20.2857
222|220,196,10
222|220,214,12.25
222|220,216,13.5
222|220,221,15.9167
222|220,215,14
222|220,221|222,12
196|211,340,21
196|211,212,12
196|211,222,13.1429
196|211,211,14
196|211,23|196,11
196|211,215,13
196|211,341|196,16
196|211,211|196,11
196|211,222|196,15
26|234,234,12
23|234,22,10
23|234,217,13
23|234,211,13
23|234,342,10.8333
23|234,368,11
23|234,234|23,11
23|234,217|23,10
364|234,84,10
364|234,234,10.6667
224|234,234,12.3636
368|234,22,11
368|234,217,13
368|234,23,10
368|234,342,14.5714
368|234,217|368,12
223|234,84,12.3333
223|234,278,11
223|234,234,18.7059
223|234,84|223,14.75
223|234,234|223,18.75
153|234,234,13
225|234,84,10
368|203,217,14
22|207,220,17
22|207,23,10
22|207,342,18
22|207,368,20
22|207,210|22,11
98,218,10
98,208,12
98,209,11
98,207,10
98,219,13.625
98,200,10
84|207,363,12.3333
84|207,21,10
84|207,234|84,12
84|207,234,13.6111
84|207,278|84,13
23|213,340,14
23|213,22,10
23|213,217,13.9167
23|213,212,10
23|213,366,14
23|213,220,11.8
23|213,211,12.3333
23|213,342,13.8
23|213,368,11.3333
23|213,217|23,17
23|213,22|23,12
23|213,342|23,12
366|218,22,10
366|218,365,10
366|218,220,11
366|218,342,10
366|218,220|366,10
222|368,340,14
222|368,217,15.8333
222|368,212,10
222|368,23,11
222|368,211,14.6667
222|368,21,16
222|368,342,10
222|368,368,11
222|368,341,27
222|368,196,15
222|368,216,11
222|368,221,16.6
222|368,221|222,23
34,83,12.6667
34,222,11
34,341,13
34,196,11
224|369,363,10
224|369,369|224,12
340|218,212,13.6
340|218,211,11
340|218,23|340,10
217|218,340,10
217|218,22,10
217|218,23,10.6667
217|218,209,13.3333
217|218,211,10
217|218,342,14.6
217|218,368,12
217|218,209|217,12
209|197,217,11
209|197,21,13
209|197,342,16.5
209|197,21|209,10
211|205,217,24
211|205,23,18
211|205,368,12
211|205,216,13
84|368,234|84,10
84|368,234,11.7778
173,83,11.5
173,341,10.5
357,84,10
357,83,11.2
357,234,12
42,83,11
210|213,209,10.6667
210|213,21,11
210|213,342,12.3333
88,341,10.8
88,196,10
88,215,11.3333
88,162,10
88,159,11.2
88,160,12.8824
369|205,363,13
84|205,363,12.6
84|205,20,10
84|205,205,13.5
84|205,204,10
84|205,21,13.3333
84|205,342,11
84|205,210,10.6667
84|205,234|84,11
84|205,234,15.0588
202|21,363,13
202|21,205,10
202|21,339,26.5
202|21,21|202,14
21|202,209,11
21|202,342,17
21|202,210,12
161,84,15
161,83,24
161,20,11
161,209,13
161,222,30.5
161,21,26
161,342,22
161,341,15.875
161,221,13
161,215,21
161,181,11
161,158,16
161,159,13
161,160,13.6667
107,339,10
84|21,83,17
84|21,363,25.6111
84|21,369,10
84|21,365,17.8333
84|21,20,14.4167
84|21,205,12.2222
84|21,339,12
84|21,204,12
84|21,366,13.1429
84|21,209,11.25
84|21,207,10
84|21,21,29.4211
84|21,342,13.875
84|21,210,16.0909
84|21,234|84,46.1667
84|21,278,17
84|21,358,16
84|21,234,93.1
84|21,223|84,12.5
84|21,340|84,10.5
84|21,83|84,29.9444
84|21,203|84,10
84|21,342|84,11
84|21,278|84,11
84|21,222|84,10.6667
84|21,210|84,11
84|21,365|84,16.5
84|21,358|84,14
84|21,234|84|21,132
339|341,203,11
212|192,340,14.3333
212|192,217,10
212|192,220,11.3333
212|192,23,12
212|192,342,10.5
341|159,217,11.4
341|159,222,11.5
341|159,211,11
341|159,342,11
372,340,18.2941
372,217,23.5
372,212,13
372,363,10
372,220,10
372,23,10
372,208,16
372,209,25
372,222,14.6842
372,211,18.5
372,342,23
372,210,16
372,368,13
372,341,15.8095
372,196,17.25
372,216,18.6667
372,215,18.2857
372,375,14.7692
372,213,19
218|341,208,10
213|83,83,10
209|217,340,16
209|217,22,54
209|217,217,217
209|217,212,20.5
209|217,363,51
209|217,365,33
209|217,20,184
209|217,205,29.5
209|217,339,19
209|217,204,14
209|217,366,28
209|217,220,17.5
209|217,23,41.5
209|217,218,24
209|217,208,86
209|217,222,16.5
209|217,211,37
209|217,203,20.5
209|217,207,56.5
209|217,21,257
209|217,342,171
209|217,210,126.5
209|217,368,59
209|217,341,17
209|217,219,10
209|217,19,12
209|217,214,16
209|217,216,19
209|217,221,10
209|217,341|209,10
209|217,83|209,14
209|217,16|209,10
209|217,234|209,11
209|217,217|209|217,148
209|217,340|209,19
209|217,215|209,13
209|217,363|209,61
209|217,342|209,259
209|217,208|209,113
209|217,368|209|217,91
217|209|217,209|217,19
340|209,212,18
340|209,366,14
340|209,23,16
340|209,211,17
278|363,84,12.3333
278|363,363,20.04
278|363,205|278,13
278|363,223|278,10
278|363,21|278,10
278|363,84|278,14.75
375|83,83,12.8
196|22,340,17
196|22,215,11
201|200,218,12
201|200,219,10.5
234|203,84,11.8333
234|203,363,11.6667
234|203,365,10
234|203,21,12.5
234|203,84|234,11.5
223|278,340,12
223|278,84,10
223|278,363,12.75
223|278,278,14.25
223|278,26,12
223|278,234,13
223|278,84|223,10.5
223|278,278|223,17.9333
223|278,363|223,12.6667
248,83,10.875
248,234,10
197|209,218,11
197|209,209,17.3333
197|209,219,13
197|209,199,13
197|209,200,10
197|209,209|197,17.5
197|209,199|197,10
210|23,22,43
210|23,217,19
210|23,212,19
210|23,363,103
210|23,365,49
210|23,20,47
210|23,205,44
210|23,339,23
210|23,204,24
210|23,366,70
210|23,220,42
210|23,23,40
210|23,208,29
210|23,209,54
210|23,211,29
210|23,207,17
210|23,21,127
210|23,368,38
210|23,19,12
210|23,342|210|23,94
210|23,203|210,36
215|23,340,22.5
215|23,22,15
215|23,217,18.6667
215|23,212,16.5
215|23,220,10
215|23,23,19
215|23,209,12
215|23,222,14
215|23,211,33.3333
215|23,342,21
215|23,368,16
215|23,341,20
215|23,196,25
215|23,216,21
215|23,216|215|23,86
196|23,340,18.7692
196|23,212,17
196|23,222,14.5
196|23,23|196,10
196|23,215,15
196|23,220|196,12
196|23,211|196,12
196|23,222|196,11
340|23,22,29.5
340|23,217,29
340|23,212,63.5
340|23,83,12
340|23,363,12
340|23,365,11
340|23,366,20.5
340|23,220,32.5
340|23,209,15
340|23,222,16
340|23,211,84.5
340|23,21,16
340|23,342,35.5
340|23,210,19.5
340|23,368,23.5
340|23,341,15
340|23,196,14.5
340|23,214,15
340|23,216,24.5
340|23,215,18
340|23,213,14.5
340|23,222|340,10
340|23,23|340|23,87
366|215,22,11
366|215,363,10.75
366|215,365,13
366|215,342,12.3333
366|215,210,11.25
23|221,22,11.6667
23|221,217,11.8
23|221,212,10
23|221,220,11.4
23|221,211,12.8
23|221,21,10
23|221,342,12.25
23|221,368,13
23|221,210|23,11
23|221,217|23,11
23|221,22|23,14
84|216,234,10.3333
199|209,218,15
199|209,209,11.5
199|209,219,13
199|209,200,10
199|209,207|199,10
215|209,340,13.6667
215|209,217,11.3333
215|209,23,11
215|209,211,14.3571
215|209,342,13
215|209,210,11
215|209,341,12
215|209,196,10
215|209,216,15.6429
365|222,363,17.4286
365|222,205,11
365|222,366,12
365|222,222,10
365|222,21,12.6667
365|222,342,12
365|222,210,13.8571
365|222,363|365,18
214|22,217,22
214|22,341,15.5
214|22,221,12
214|363,217,19
214|363,222,10
214|363,341,13
222|204,340,11
222|204,217,11.5
222|204,363,10
222|204,341,15
222|204,221,13.1429
222|204,221|222,13
212|208,340,13.2857
212|208,220,13
212|208,23,13.625
212|208,23|212,12
340|157,217,11.6667
340|157,212,11.4
340|157,366,11
340|157,220,10
340|157,222,12
340|157,217|340,11
342|196,22,12
342|196,209,14.6667
342|196,21,13.3333
342|196,210,12.25
363|364,365,12
363|364,20,12
363|364,205,14
363|364,339,10.5
363|364,366,11
363|364,203,10
363|364,21,11.875
363|364,342,11.5
363|364,210,11
363|364,342|363,11
196|217,340,20.4444
196|217,217,13.3333
196|217,212,15
196|217,222,10
196|217,217|196,10.8
196|217,222|196,10
196|217,215|196,13
83|205,363,13.4
83|205,234|83,10.5
83|205,20,11
83|205,205,11
83|205,366,10
83|205,21,11.6667
83|205,234,13
83|205,205|83,10
83|205,363|83,12
234|223,365,10
234|223,20,10
234|223,21,11.4286
234|223,210,10.25
341|158,340,19
341|158,217,13.0909
341|158,23,10
341|158,209,10
341|158,222,15.4
341|158,211,14
341|158,21,12.3333
341|158,342,12.3333
341|158,210,11
341|158,368,11
341|158,214,10
341|158,216,14.5
341|158,215,12.3333
220|213,340,11.5
220|213,22,10
220|213,212,14.5
220|213,363,10.5
220|213,365,10
220|213,366,14.6667
220|213,23,10
220|213,342,12.9167
220|213,210,10.5
220|213,366|220,12
220|213,368,10
205|233,363,11
205|233,365,10
205|233,339,13
205|233,204,12.6
205|233,21,12
366|213,212,10
366|213,363,12
366|213,365,12
366|213,209,10
366|213,342,11.3333
366|213,210,10.9091
315,83,11.375
339|206,363,13
339|206,205,13
339|206,203,17.5
342|206,22,10
342|206,209,12.5
342|206,21,10
342|206,210,11
342|206,209|342,10
210|206,22,11
210|206,209,10.6667
210|206,21,11.6667
210|206,342,13.375
210|206,21|210,10
83|234,234|83,13
83|234,20,12.3333
83|234,209,10
83|234,21,13.7647
83|234,342,11
83|234,210,11.5
83|234,234,15.5
83|234,20|83,10
83|234,210|83,10
83|234,84|83,13
83|234,209|83,10
222|212,340,10
222|212,217,13.8
222|212,212,11
222|212,211,13
222|212,342,11.5
222|212,341,16.7692
222|212,196,12
222|212,214,11.5
222|212,216,10.6667
222|212,221,13.3333
222|212,221|222,11
222|212,214|222,10
221|83,83,10
221|83,222,12
340|191,217,13
340|191,212,17.3333
340|191,220,12
340|191,23,11.5
340|191,211,11.5
363|219,365,13.5
363|219,205,14.5
363|219,204,10
363|219,203,12
363|219,210,11
205|219,363,19.5
205|219,204,12
205|219,203,11
205|219,363|205,15
212|205,340,23
212|205,363,10
212|205,366,11
212|205,220,18
212|205,23,15.6667
212|205,342,12
234|205,84,15.4118
234|205,363,12.6364
234|205,365,10
234|205,205,12.25
234|205,204,10.5
234|205,21,13.5
234|205,342,10
234|205,210,10
234|205,84|234,12.5
83|204,234|83,10
83|204,20,10
83|204,21,11
83|204,234,11
83|204,84|83,11
212|196,340,13.5
212|196,22,10.5
212|196,217,12.6667
212|196,220,16.25
212|196,23,14.5
212|196,209,10
212|196,210,11
21|196,20,11.25
21|196,209,10.3333
21|196,342,10
21|196,210,12
210|196,209,10.6667
210|196,21,11.75
210|196,342,11
158|234,84,11
158|234,234,17
367|366,366,13
367|366,220,15.6
367|366,210|367,10
23|204,22,13.5
23|204,217,14.6
23|204,220,13
23|204,211,13.8333
